DataMeasurementId,DateTime,SensorId,Value,Raw,diff_time,Name,DateTime_s
32,2021-10-18 10:13:28.858,43,24.7,24.7,,InletTemp-sensor,2021-10-18 10:13:28
33,2021-10-18 10:13:28.869,44,25.0,25.0,0.011000000000000001,SetTemp-sensor,2021-10-18 10:13:28
34,2021-10-18 10:13:28.889,46,4.0,3005,0.02,FanSpeed-sensor,2021-10-18 10:13:28
35,2021-10-18 10:13:28.903,47,2.0,HEAT,0.014,Mode-sensor,2021-10-18 10:13:28
88,2021-10-18 10:15:30.538,43,24.5,24.5,121.635,InletTemp-sensor,2021-10-18 10:15:30
93,2021-10-18 10:18:30.589,43,24.4,24.4,180.05100000000002,InletTemp-sensor,2021-10-18 10:18:30
98,2021-10-18 10:19:30.645,43,24.3,24.3,60.056000000000004,InletTemp-sensor,2021-10-18 10:19:30
116,2021-10-18 10:24:30.737,43,24.4,24.4,300.09200000000004,InletTemp-sensor,2021-10-18 10:24:30
120,2021-10-18 10:26:30.802,43,24.6,24.6,120.06500000000001,InletTemp-sensor,2021-10-18 10:26:30
121,2021-10-18 10:28:30.879,43,24.8,24.8,120.07700000000001,InletTemp-sensor,2021-10-18 10:28:30
126,2021-10-18 10:30:30.988,43,25.1,25.1,120.10900000000001,InletTemp-sensor,2021-10-18 10:30:30
130,2021-10-18 10:32:31.007,43,25.3,25.3,120.019,InletTemp-sensor,2021-10-18 10:32:31
134,2021-10-18 10:35:31.122,43,25.5,25.5,180.115,InletTemp-sensor,2021-10-18 10:35:31
152,2021-10-18 10:41:31.351,43,25.4,25.4,360.22900000000004,InletTemp-sensor,2021-10-18 10:41:31
158,2021-10-18 10:43:31.429,43,25.2,25.2,120.078,InletTemp-sensor,2021-10-18 10:43:31
163,2021-10-18 10:45:31.546,43,25.0,25.0,120.117,InletTemp-sensor,2021-10-18 10:45:31
166,2021-10-18 10:47:31.588,43,24.8,24.8,120.042,InletTemp-sensor,2021-10-18 10:47:31
180,2021-10-18 10:53:31.866,43,24.6,24.6,360.278,InletTemp-sensor,2021-10-18 10:53:31
208,2021-10-18 11:13:32.589,43,24.4,24.4,1200.7230000000002,InletTemp-sensor,2021-10-18 11:13:32
211,2021-10-18 11:14:32.666,43,24.4,24.4,60.077000000000005,InletTemp-sensor,2021-10-18 11:14:32
227,2021-10-18 11:17:32.738,43,24.2,24.2,180.072,InletTemp-sensor,2021-10-18 11:17:32
232,2021-10-18 11:20:32.858,43,24.4,24.4,180.12,InletTemp-sensor,2021-10-18 11:20:32
234,2021-10-18 11:22:32.953,43,24.5,24.5,120.09500000000001,InletTemp-sensor,2021-10-18 11:22:32
239,2021-10-18 11:24:33.029,43,24.8,24.8,120.07600000000001,InletTemp-sensor,2021-10-18 11:24:33
243,2021-10-18 11:26:33.111,43,25.1,25.1,120.08200000000001,InletTemp-sensor,2021-10-18 11:26:33
246,2021-10-18 11:27:33.150,43,25.3,25.3,60.039,InletTemp-sensor,2021-10-18 11:27:33
254,2021-10-18 11:30:33.243,43,25.2,25.2,180.09300000000002,InletTemp-sensor,2021-10-18 11:30:33
261,2021-10-18 11:35:33.417,43,25.0,25.0,300.17400000000004,InletTemp-sensor,2021-10-18 11:35:33
267,2021-10-18 11:39:33.619,43,24.8,24.8,240.20200000000003,InletTemp-sensor,2021-10-18 11:39:33
270,2021-10-18 11:41:33.750,43,24.6,24.6,120.13100000000001,InletTemp-sensor,2021-10-18 11:41:33
273,2021-10-18 11:44:33.884,43,24.8,24.8,180.13400000000001,InletTemp-sensor,2021-10-18 11:44:33
277,2021-10-18 11:46:34.026,43,25.0,25.0,120.14200000000001,InletTemp-sensor,2021-10-18 11:46:34
280,2021-10-18 11:47:34.005,43,25.2,25.2,59.979000000000006,InletTemp-sensor,2021-10-18 11:47:34
283,2021-10-18 11:48:34.114,43,25.3,25.3,60.109,InletTemp-sensor,2021-10-18 11:48:34
287,2021-10-18 11:49:22.111,45,0.0,2,47.997,Drive-sensor,2021-10-18 11:49:22
288,2021-10-18 11:49:34.124,43,25.4,25.4,12.013,InletTemp-sensor,2021-10-18 11:49:34
294,2021-10-18 11:51:34.228,43,25.5,25.5,120.10400000000001,InletTemp-sensor,2021-10-18 11:51:34
308,2021-10-18 11:55:34.447,43,25.4,25.4,240.21900000000002,InletTemp-sensor,2021-10-18 11:55:34
313,2021-10-18 11:57:34.555,43,25.2,25.2,120.108,InletTemp-sensor,2021-10-18 11:57:34
320,2021-10-18 11:59:28.650,43,25.0,25.0,114.09500000000001,InletTemp-sensor,2021-10-18 11:59:28
328,2021-10-18 12:05:34.939,43,24.8,24.8,366.28900000000004,InletTemp-sensor,2021-10-18 12:05:34
332,2021-10-18 12:12:35.111,43,24.6,24.6,420.172,InletTemp-sensor,2021-10-18 12:12:35
341,2021-10-18 12:25:29.681,43,24.4,24.4,774.57,InletTemp-sensor,2021-10-18 12:25:29
355,2021-10-18 12:40:36.395,43,24.3,24.3,906.714,InletTemp-sensor,2021-10-18 12:40:36
368,2021-10-18 12:54:31.027,43,23.9,23.9,834.6320000000001,InletTemp-sensor,2021-10-18 12:54:31
369,2021-10-18 12:55:31.081,43,23.7,23.7,60.054,InletTemp-sensor,2021-10-18 12:55:31
372,2021-10-18 12:57:31.193,43,23.6,23.6,120.11200000000001,InletTemp-sensor,2021-10-18 12:57:31
374,2021-10-18 12:59:31.283,43,23.3,23.3,120.09,InletTemp-sensor,2021-10-18 12:59:31
382,2021-10-18 13:02:31.406,43,23.6,23.6,180.12300000000002,InletTemp-sensor,2021-10-18 13:02:31
387,2021-10-18 13:05:31.603,43,23.7,23.7,180.197,InletTemp-sensor,2021-10-18 13:05:31
391,2021-10-18 13:08:31.751,43,23.9,23.9,180.14800000000002,InletTemp-sensor,2021-10-18 13:08:31
405,2021-10-18 13:11:31.909,43,23.7,23.7,180.15800000000002,InletTemp-sensor,2021-10-18 13:11:31
416,2021-10-18 13:17:32.164,43,23.6,23.6,360.255,InletTemp-sensor,2021-10-18 13:17:32
429,2021-10-18 13:28:32.706,43,23.7,23.7,660.542,InletTemp-sensor,2021-10-18 13:28:32
447,2021-10-18 13:36:33.022,43,23.9,23.9,480.31600000000003,InletTemp-sensor,2021-10-18 13:36:33
449,2021-10-18 13:37:33.010,43,23.7,23.7,59.98800000000001,InletTemp-sensor,2021-10-18 13:37:33
466,2021-10-18 13:51:33.681,43,23.6,23.6,840.671,InletTemp-sensor,2021-10-18 13:51:33
504,2021-10-18 14:00:04.320,43,23.6,23.6,510.639,InletTemp-sensor,2021-10-18 14:00:04
505,2021-10-18 14:00:04.336,44,25.0,25.0,0.016,SetTemp-sensor,2021-10-18 14:00:04
506,2021-10-18 14:00:04.351,46,4.0,3005,0.015000000000000001,FanSpeed-sensor,2021-10-18 14:00:04
507,2021-10-18 14:00:04.361,47,2.0,HEAT,0.01,Mode-sensor,2021-10-18 14:00:04
573,2021-10-18 14:16:34.721,43,23.8,23.8,990.36,InletTemp-sensor,2021-10-18 14:16:34
587,2021-10-18 14:27:35.049,43,23.7,23.7,660.3280000000001,InletTemp-sensor,2021-10-18 14:27:35
591,2021-10-18 14:34:29.291,43,23.8,23.8,414.242,InletTemp-sensor,2021-10-18 14:34:29
592,2021-10-18 14:35:29.335,43,23.7,23.7,60.044000000000004,InletTemp-sensor,2021-10-18 14:35:29
597,2021-10-18 14:36:29.428,43,23.8,23.8,60.093,InletTemp-sensor,2021-10-18 14:36:29
609,2021-10-18 14:44:35.692,43,23.7,23.7,486.264,InletTemp-sensor,2021-10-18 14:44:35
621,2021-10-18 14:53:36.033,43,23.8,23.8,540.341,InletTemp-sensor,2021-10-18 14:53:36
623,2021-10-18 14:54:36.033,43,23.7,23.7,60.00000000000001,InletTemp-sensor,2021-10-18 14:54:36
626,2021-10-18 14:57:30.135,43,23.8,23.8,174.102,InletTemp-sensor,2021-10-18 14:57:30
631,2021-10-18 14:58:30.204,43,23.7,23.7,60.069,InletTemp-sensor,2021-10-18 14:58:30
679,2021-10-18 15:34:31.502,43,23.5,23.5,2161.2980000000002,InletTemp-sensor,2021-10-18 15:34:31
686,2021-10-18 15:40:31.768,43,23.7,23.7,360.266,InletTemp-sensor,2021-10-18 15:40:31
696,2021-10-18 15:54:32.316,43,23.5,23.5,840.548,InletTemp-sensor,2021-10-18 15:54:32
719,2021-10-18 16:12:33.154,43,23.7,23.7,1080.838,InletTemp-sensor,2021-10-18 16:12:33
729,2021-10-18 16:19:33.384,43,23.5,23.5,420.23,InletTemp-sensor,2021-10-18 16:19:33
747,2021-10-18 16:45:34.569,43,23.3,23.3,1561.1850000000002,InletTemp-sensor,2021-10-18 16:45:34
781,2021-10-18 17:41:31.218,43,23.1,23.1,3356.6490000000003,InletTemp-sensor,2021-10-18 17:41:31
789,2021-10-18 17:46:37.489,43,23.3,23.3,306.271,InletTemp-sensor,2021-10-18 17:46:37
799,2021-10-18 17:48:37.605,43,23.1,23.1,120.11600000000001,InletTemp-sensor,2021-10-18 17:48:37
852,2021-10-18 18:00:04.294,43,23.1,23.1,686.6890000000001,InletTemp-sensor,2021-10-18 18:00:04
853,2021-10-18 18:00:04.304,44,25.0,25.0,0.01,SetTemp-sensor,2021-10-18 18:00:04
854,2021-10-18 18:00:04.318,46,4.0,3005,0.014,FanSpeed-sensor,2021-10-18 18:00:04
855,2021-10-18 18:00:04.331,47,2.0,HEAT,0.013000000000000001,Mode-sensor,2021-10-18 18:00:04
929,2021-10-18 18:19:33.072,43,23.3,23.3,1168.741,InletTemp-sensor,2021-10-18 18:19:33
970,2021-10-18 19:11:35.407,43,23.1,23.1,3122.335,InletTemp-sensor,2021-10-18 19:11:35
1007,2021-10-18 20:50:34.136,43,22.9,22.9,5938.729,InletTemp-sensor,2021-10-18 20:50:34
1085,2021-10-18 22:00:04.186,43,22.9,22.9,4170.05,InletTemp-sensor,2021-10-18 22:00:04
1086,2021-10-18 22:00:04.198,44,25.0,25.0,0.012,SetTemp-sensor,2021-10-18 22:00:04
1087,2021-10-18 22:00:04.214,46,4.0,3005,0.016,FanSpeed-sensor,2021-10-18 22:00:04
1088,2021-10-18 22:00:04.225,47,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-18 22:00:04
1207,2021-10-18 23:57:37.025,43,23.1,23.1,7052.8,InletTemp-sensor,2021-10-18 23:57:37
1213,2021-10-19 00:02:37.233,43,23.3,23.3,300.208,InletTemp-sensor,2021-10-19 00:02:37
1244,2021-10-19 00:25:38.390,43,23.5,23.5,1381.1570000000002,InletTemp-sensor,2021-10-19 00:25:38
1363,2021-10-19 02:00:04.074,43,23.5,23.5,5665.684,InletTemp-sensor,2021-10-19 02:00:04
1364,2021-10-19 02:00:04.083,44,25.0,25.0,0.009000000000000001,SetTemp-sensor,2021-10-19 02:00:04
1365,2021-10-19 02:00:04.096,46,4.0,3005,0.013000000000000001,FanSpeed-sensor,2021-10-19 02:00:04
1366,2021-10-19 02:00:04.105,47,2.0,HEAT,0.009000000000000001,Mode-sensor,2021-10-19 02:00:04
1622,2021-10-19 05:53:35.981,43,23.3,23.3,14011.876,InletTemp-sensor,2021-10-19 05:53:35
1662,2021-10-19 06:00:04.123,43,23.3,23.3,388.142,InletTemp-sensor,2021-10-19 06:00:04
1663,2021-10-19 06:00:04.133,44,25.0,25.0,0.01,SetTemp-sensor,2021-10-19 06:00:04
1664,2021-10-19 06:00:04.146,46,4.0,3005,0.013000000000000001,FanSpeed-sensor,2021-10-19 06:00:04
1665,2021-10-19 06:00:04.171,47,2.0,HEAT,0.025,Mode-sensor,2021-10-19 06:00:04
1721,2021-10-19 06:06:36.554,43,23.5,23.5,392.38300000000004,InletTemp-sensor,2021-10-19 06:06:36
1808,2021-10-19 07:33:34.699,43,23.7,23.7,5218.145,InletTemp-sensor,2021-10-19 07:33:34
1847,2021-10-19 07:59:35.902,43,23.5,23.5,1561.2030000000002,InletTemp-sensor,2021-10-19 07:59:35
1874,2021-10-19 08:15:36.693,43,23.3,23.3,960.791,InletTemp-sensor,2021-10-19 08:15:36
1906,2021-10-19 08:41:37.916,43,23.5,23.5,1561.2230000000002,InletTemp-sensor,2021-10-19 08:41:37
1923,2021-10-19 08:55:38.635,43,23.3,23.3,840.719,InletTemp-sensor,2021-10-19 08:55:38
1966,2021-10-19 09:39:40.729,43,23.1,23.1,2642.094,InletTemp-sensor,2021-10-19 09:39:40
1971,2021-10-19 09:47:35.047,43,22.9,22.9,474.31800000000004,InletTemp-sensor,2021-10-19 09:47:35
1973,2021-10-19 09:48:35.095,43,22.7,22.7,60.048,InletTemp-sensor,2021-10-19 09:48:35
1978,2021-10-19 09:49:35.195,43,22.9,22.9,60.1,InletTemp-sensor,2021-10-19 09:49:35
1983,2021-10-19 09:52:35.304,43,23.1,23.1,180.109,InletTemp-sensor,2021-10-19 09:52:35
1987,2021-10-19 09:56:41.548,43,23.3,23.3,246.24400000000003,InletTemp-sensor,2021-10-19 09:56:41
2027,2021-10-19 10:00:04.552,43,23.3,23.3,203.00400000000002,InletTemp-sensor,2021-10-19 10:00:04
2028,2021-10-19 10:00:04.563,44,25.0,25.0,0.011000000000000001,SetTemp-sensor,2021-10-19 10:00:04
2029,2021-10-19 10:00:04.580,46,4.0,3005,0.017,FanSpeed-sensor,2021-10-19 10:00:04
2030,2021-10-19 10:00:04.590,47,2.0,HEAT,0.01,Mode-sensor,2021-10-19 10:00:04
2087,2021-10-19 10:05:41.926,43,23.1,23.1,337.336,InletTemp-sensor,2021-10-19 10:05:41
2094,2021-10-19 10:08:36.066,43,23.3,23.3,174.14000000000001,InletTemp-sensor,2021-10-19 10:08:36
2101,2021-10-19 10:11:36.196,43,23.1,23.1,180.13000000000002,InletTemp-sensor,2021-10-19 10:11:36
2146,2021-10-19 10:40:37.393,43,22.9,22.9,1741.1970000000001,InletTemp-sensor,2021-10-19 10:40:37
2192,2021-10-19 11:20:39.129,43,23.1,23.1,2401.7360000000003,InletTemp-sensor,2021-10-19 11:20:39
2218,2021-10-19 11:31:39.668,43,22.9,22.9,660.539,InletTemp-sensor,2021-10-19 11:31:39
2266,2021-10-19 12:12:41.583,43,23.1,23.1,2461.915,InletTemp-sensor,2021-10-19 12:12:41
2309,2021-10-19 12:47:37.160,43,22.9,22.9,2095.577,InletTemp-sensor,2021-10-19 12:47:37
2318,2021-10-19 12:51:37.407,43,23.1,23.1,240.247,InletTemp-sensor,2021-10-19 12:51:37
2330,2021-10-19 12:58:37.724,43,22.9,22.9,420.317,InletTemp-sensor,2021-10-19 12:58:37
2335,2021-10-19 13:01:37.793,43,23.1,23.1,180.06900000000002,InletTemp-sensor,2021-10-19 13:01:37
2341,2021-10-19 13:04:37.965,43,22.9,22.9,180.172,InletTemp-sensor,2021-10-19 13:04:37
2345,2021-10-19 13:07:38.098,43,23.1,23.1,180.133,InletTemp-sensor,2021-10-19 13:07:38
2351,2021-10-19 13:10:38.208,43,22.9,22.9,180.11,InletTemp-sensor,2021-10-19 13:10:38
2365,2021-10-19 13:15:38.475,43,23.1,23.1,300.267,InletTemp-sensor,2021-10-19 13:15:38
2394,2021-10-19 13:37:39.556,43,23.3,23.3,1321.0810000000001,InletTemp-sensor,2021-10-19 13:37:39
2402,2021-10-19 13:38:39.593,43,23.1,23.1,60.037000000000006,InletTemp-sensor,2021-10-19 13:38:39
2417,2021-10-19 13:43:39.820,43,23.3,23.3,300.22700000000003,InletTemp-sensor,2021-10-19 13:43:39
2422,2021-10-19 13:47:39.981,43,23.1,23.1,240.161,InletTemp-sensor,2021-10-19 13:47:39
2424,2021-10-19 13:48:39.992,43,23.3,23.3,60.011,InletTemp-sensor,2021-10-19 13:48:39
2438,2021-10-19 13:54:40.281,43,23.5,23.5,360.28900000000004,InletTemp-sensor,2021-10-19 13:54:40
2483,2021-10-19 14:00:04.274,43,23.5,23.5,323.993,InletTemp-sensor,2021-10-19 14:00:04
2484,2021-10-19 14:00:04.283,44,25.0,25.0,0.009000000000000001,SetTemp-sensor,2021-10-19 14:00:04
2485,2021-10-19 14:00:04.295,46,4.0,3005,0.012,FanSpeed-sensor,2021-10-19 14:00:04
2486,2021-10-19 14:00:04.306,47,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-19 14:00:04
2538,2021-10-19 14:01:40.650,43,23.7,23.7,96.34400000000001,InletTemp-sensor,2021-10-19 14:01:40
2545,2021-10-19 14:06:40.845,43,23.8,23.8,300.195,InletTemp-sensor,2021-10-19 14:06:40
2554,2021-10-19 14:14:41.218,43,24.0,24.0,480.37300000000005,InletTemp-sensor,2021-10-19 14:14:41
2569,2021-10-19 14:21:41.500,43,24.2,24.2,420.28200000000004,InletTemp-sensor,2021-10-19 14:21:41
2570,2021-10-19 14:24:41.659,43,24.4,24.4,180.15900000000002,InletTemp-sensor,2021-10-19 14:24:41
2574,2021-10-19 14:30:41.926,43,24.5,24.5,360.267,InletTemp-sensor,2021-10-19 14:30:41
2609,2021-10-19 14:58:37.237,43,24.4,24.4,1675.3110000000001,InletTemp-sensor,2021-10-19 14:58:37
2617,2021-10-19 15:05:37.617,43,24.2,24.2,420.38000000000005,InletTemp-sensor,2021-10-19 15:05:37
2623,2021-10-19 15:09:37.749,43,24.4,24.4,240.132,InletTemp-sensor,2021-10-19 15:09:37
2644,2021-10-19 15:30:38.715,43,24.2,24.2,1260.9660000000001,InletTemp-sensor,2021-10-19 15:30:38
2787,2021-10-19 17:48:39.192,43,24.0,24.0,8280.477,InletTemp-sensor,2021-10-19 17:48:39
2830,2021-10-19 18:00:04.224,43,24.0,24.0,685.032,InletTemp-sensor,2021-10-19 18:00:04
2831,2021-10-19 18:00:04.234,44,25.0,25.0,0.01,SetTemp-sensor,2021-10-19 18:00:04
2832,2021-10-19 18:00:04.247,46,4.0,3005,0.013000000000000001,FanSpeed-sensor,2021-10-19 18:00:04
2833,2021-10-19 18:00:04.256,47,2.0,HEAT,0.009000000000000001,Mode-sensor,2021-10-19 18:00:04
2962,2021-10-19 20:03:39.750,43,24.2,24.2,7415.494000000001,InletTemp-sensor,2021-10-19 20:03:39
2964,2021-10-19 20:09:39.978,43,24.4,24.4,360.228,InletTemp-sensor,2021-10-19 20:09:39
2968,2021-10-19 20:14:40.210,43,24.5,24.5,300.232,InletTemp-sensor,2021-10-19 20:14:40
2983,2021-10-19 20:33:41.067,43,24.7,24.7,1140.857,InletTemp-sensor,2021-10-19 20:33:41
3010,2021-10-19 21:28:43.817,43,24.5,24.5,3302.75,InletTemp-sensor,2021-10-19 21:28:43
3017,2021-10-19 21:29:43.819,43,24.4,24.4,60.002,InletTemp-sensor,2021-10-19 21:29:43
3032,2021-10-19 21:37:38.143,43,24.2,24.2,474.324,InletTemp-sensor,2021-10-19 21:37:38
3044,2021-10-19 21:47:44.657,43,24.4,24.4,606.514,InletTemp-sensor,2021-10-19 21:47:44
3093,2021-10-19 22:00:04.096,43,24.4,24.4,739.4390000000001,InletTemp-sensor,2021-10-19 22:00:04
3094,2021-10-19 22:00:04.106,44,25.0,25.0,0.01,SetTemp-sensor,2021-10-19 22:00:04
3095,2021-10-19 22:00:04.120,46,4.0,3005,0.014,FanSpeed-sensor,2021-10-19 22:00:04
3096,2021-10-19 22:00:04.131,47,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-19 22:00:04
3151,2021-10-19 22:03:39.321,43,24.5,24.5,215.19000000000003,InletTemp-sensor,2021-10-19 22:03:39
3184,2021-10-19 22:54:41.741,43,24.7,24.7,3062.42,InletTemp-sensor,2021-10-19 22:54:41
3307,2021-10-20 01:03:41.870,43,24.9,24.9,7740.129000000001,InletTemp-sensor,2021-10-20 01:03:41
3338,2021-10-20 01:51:44.116,43,24.7,24.7,2882.246,InletTemp-sensor,2021-10-20 01:51:44
3372,2021-10-20 02:00:04.074,43,24.7,24.7,499.958,InletTemp-sensor,2021-10-20 02:00:04
3373,2021-10-20 02:00:04.082,44,25.0,25.0,0.008,SetTemp-sensor,2021-10-20 02:00:04
3374,2021-10-20 02:00:04.095,46,4.0,3005,0.013000000000000001,FanSpeed-sensor,2021-10-20 02:00:04
3375,2021-10-20 02:00:04.105,47,2.0,HEAT,0.01,Mode-sensor,2021-10-20 02:00:04
3434,2021-10-20 02:32:40.078,43,24.9,24.9,1955.9730000000002,InletTemp-sensor,2021-10-20 02:32:40
3452,2021-10-20 03:00:41.451,43,24.7,24.7,1681.373,InletTemp-sensor,2021-10-20 03:00:41
3479,2021-10-20 03:56:44.084,43,24.9,24.9,3362.6330000000003,InletTemp-sensor,2021-10-20 03:56:44
3550,2021-10-20 05:32:42.552,43,24.7,24.7,5758.468000000001,InletTemp-sensor,2021-10-20 05:32:42
3566,2021-10-20 05:52:43.438,43,24.9,24.9,1200.886,InletTemp-sensor,2021-10-20 05:52:43
3603,2021-10-20 06:00:04.029,43,24.9,24.9,440.591,InletTemp-sensor,2021-10-20 06:00:04
3604,2021-10-20 06:00:04.039,44,25.0,25.0,0.01,SetTemp-sensor,2021-10-20 06:00:04
3605,2021-10-20 06:00:04.053,46,4.0,3005,0.014,FanSpeed-sensor,2021-10-20 06:00:04
3606,2021-10-20 06:00:04.063,47,2.0,HEAT,0.01,Mode-sensor,2021-10-20 06:00:04
3669,2021-10-20 06:14:44.486,43,24.7,24.7,880.423,InletTemp-sensor,2021-10-20 06:14:44
3680,2021-10-20 06:23:44.914,43,24.9,24.9,540.428,InletTemp-sensor,2021-10-20 06:23:44
3698,2021-10-20 06:41:45.746,43,24.7,24.7,1080.832,InletTemp-sensor,2021-10-20 06:41:45
3707,2021-10-20 06:44:45.910,43,24.9,24.9,180.16400000000002,InletTemp-sensor,2021-10-20 06:44:45
3712,2021-10-20 06:49:40.135,43,24.7,24.7,294.225,InletTemp-sensor,2021-10-20 06:49:40
3769,2021-10-20 07:42:42.626,43,24.9,24.9,3182.491,InletTemp-sensor,2021-10-20 07:42:42
3773,2021-10-20 07:46:42.887,43,24.7,24.7,240.26100000000002,InletTemp-sensor,2021-10-20 07:46:42
3792,2021-10-20 07:53:43.271,43,24.9,24.9,420.384,InletTemp-sensor,2021-10-20 07:53:43
3799,2021-10-20 07:56:43.406,43,24.7,24.7,180.13500000000002,InletTemp-sensor,2021-10-20 07:56:43
3879,2021-10-20 08:59:46.229,43,24.9,24.9,3782.8230000000003,InletTemp-sensor,2021-10-20 08:59:46
3890,2021-10-20 09:07:46.635,43,25.1,25.1,480.406,InletTemp-sensor,2021-10-20 09:07:46
3899,2021-10-20 09:15:46.947,43,24.9,24.9,480.312,InletTemp-sensor,2021-10-20 09:15:46
3916,2021-10-20 09:37:47.970,43,24.7,24.7,1321.0230000000001,InletTemp-sensor,2021-10-20 09:37:47
3939,2021-10-20 09:51:42.673,43,24.5,24.5,834.7030000000001,InletTemp-sensor,2021-10-20 09:51:42
3978,2021-10-20 10:00:04.052,43,24.5,24.5,501.379,InletTemp-sensor,2021-10-20 10:00:04
3979,2021-10-20 10:00:04.062,44,25.0,25.0,0.01,SetTemp-sensor,2021-10-20 10:00:04
3980,2021-10-20 10:00:04.076,46,4.0,3005,0.014,FanSpeed-sensor,2021-10-20 10:00:04
3981,2021-10-20 10:00:04.086,47,2.0,HEAT,0.01,Mode-sensor,2021-10-20 10:00:04
4040,2021-10-20 10:08:43.505,43,24.4,24.4,519.419,InletTemp-sensor,2021-10-20 10:08:43
4057,2021-10-20 10:20:44.042,43,24.2,24.2,720.537,InletTemp-sensor,2021-10-20 10:20:44
4061,2021-10-20 10:24:44.243,43,24.0,24.0,240.20100000000002,InletTemp-sensor,2021-10-20 10:24:44
4063,2021-10-20 10:27:44.379,43,24.2,24.2,180.13600000000002,InletTemp-sensor,2021-10-20 10:27:44
4066,2021-10-20 10:29:44.459,43,24.4,24.4,120.08000000000001,InletTemp-sensor,2021-10-20 10:29:44
4073,2021-10-20 10:33:44.705,43,24.5,24.5,240.246,InletTemp-sensor,2021-10-20 10:33:44
4078,2021-10-20 10:37:44.902,43,24.7,24.7,240.197,InletTemp-sensor,2021-10-20 10:37:44
4092,2021-10-20 10:46:45.266,43,24.9,24.9,540.364,InletTemp-sensor,2021-10-20 10:46:45
4102,2021-10-20 10:51:45.581,43,25.1,25.1,300.315,InletTemp-sensor,2021-10-20 10:51:45
4114,2021-10-20 10:56:45.750,43,24.9,24.9,300.16900000000004,InletTemp-sensor,2021-10-20 10:56:45
4116,2021-10-20 10:58:45.904,43,25.1,25.1,120.15400000000001,InletTemp-sensor,2021-10-20 10:58:45
4122,2021-10-20 11:04:46.159,43,25.3,25.3,360.255,InletTemp-sensor,2021-10-20 11:04:46
4127,2021-10-20 11:05:46.279,43,25.2,25.2,60.120000000000005,InletTemp-sensor,2021-10-20 11:05:46
4130,2021-10-20 11:06:46.245,43,25.3,25.3,59.966,InletTemp-sensor,2021-10-20 11:06:46
4134,2021-10-20 11:09:46.351,43,25.2,25.2,180.10600000000002,InletTemp-sensor,2021-10-20 11:09:46
4135,2021-10-20 11:10:46.407,43,25.0,25.0,60.056000000000004,InletTemp-sensor,2021-10-20 11:10:46
4145,2021-10-20 11:15:46.655,43,24.7,24.7,300.248,InletTemp-sensor,2021-10-20 11:15:46
4156,2021-10-20 11:21:46.983,43,24.5,24.5,360.32800000000003,InletTemp-sensor,2021-10-20 11:21:46
4163,2021-10-20 11:23:47.105,43,24.4,24.4,120.12200000000001,InletTemp-sensor,2021-10-20 11:23:47
4168,2021-10-20 11:25:47.163,43,24.5,24.5,120.058,InletTemp-sensor,2021-10-20 11:25:47
4173,2021-10-20 11:28:47.295,43,24.7,24.7,180.132,InletTemp-sensor,2021-10-20 11:28:47
4177,2021-10-20 11:30:47.423,43,24.5,24.5,120.12800000000001,InletTemp-sensor,2021-10-20 11:30:47
4182,2021-10-20 11:32:47.494,43,24.4,24.4,120.07100000000001,InletTemp-sensor,2021-10-20 11:32:47
4198,2021-10-20 11:42:42.045,43,24.5,24.5,594.551,InletTemp-sensor,2021-10-20 11:42:42
4201,2021-10-20 11:43:48.051,43,24.4,24.4,66.006,InletTemp-sensor,2021-10-20 11:43:48
4209,2021-10-20 11:49:48.357,43,24.2,24.2,360.30600000000004,InletTemp-sensor,2021-10-20 11:49:48
4215,2021-10-20 11:57:48.718,43,24.4,24.4,480.36100000000005,InletTemp-sensor,2021-10-20 11:57:48
4220,2021-10-20 12:01:42.902,43,24.5,24.5,234.18400000000003,InletTemp-sensor,2021-10-20 12:01:42
4225,2021-10-20 12:05:43.128,43,24.7,24.7,240.22600000000003,InletTemp-sensor,2021-10-20 12:05:43
4242,2021-10-20 12:18:49.670,43,24.5,24.5,786.542,InletTemp-sensor,2021-10-20 12:18:49
4256,2021-10-20 12:28:44.177,43,24.7,24.7,594.5070000000001,InletTemp-sensor,2021-10-20 12:28:44
4274,2021-10-20 12:38:44.633,43,24.5,24.5,600.456,InletTemp-sensor,2021-10-20 12:38:44
4353,2021-10-20 13:20:46.528,43,24.2,24.2,2521.895,InletTemp-sensor,2021-10-20 13:20:46
4355,2021-10-20 13:23:46.709,43,24.0,24.0,180.181,InletTemp-sensor,2021-10-20 13:23:46
4367,2021-10-20 13:25:46.863,43,24.3,24.3,120.15400000000001,InletTemp-sensor,2021-10-20 13:25:46
4468,2021-10-20 14:00:04.119,43,24.3,24.3,2057.2560000000003,InletTemp-sensor,2021-10-20 14:00:04
4469,2021-10-20 14:00:04.129,44,25.0,25.0,0.01,SetTemp-sensor,2021-10-20 14:00:04
4470,2021-10-20 14:00:04.142,46,4.0,3005,0.013000000000000001,FanSpeed-sensor,2021-10-20 14:00:04
4471,2021-10-20 14:00:04.151,47,2.0,HEAT,0.009000000000000001,Mode-sensor,2021-10-20 14:00:04
4569,2021-10-20 14:20:43.344,43,24.1,24.1,1239.193,InletTemp-sensor,2021-10-20 14:20:43
